AssmentYr,ProjYear,lag,Species,Area,OFL,ABC,TAC
2016,2017,2,Pacific Ocean Perch,C,,"16,860","16,860"
2016,2017,2,Pacific Ocean Perch,SEO,973,"1,802","1,802"
2016,2017,2,Pacific Ocean Perch,Total,"28,141","24,189","24,189"
2016,2017,2,Pacific Ocean Perch,W,,"2,709","2,709"
2016,2017,2,Pacific Ocean Perch,W/C/WYK,"23,876","22,387","22,387"
2016,2017,2,Pacific Ocean Perch,WYK,,"2,818","2,818"
2016,2017,2,Pacific cod,C,,"42,610","31,958"
2016,2017,2,Pacific cod,E,,"7,592","5,693"
2016,2017,2,Pacific cod,Total,"100,800","85,200","62,150"
2016,2017,2,Pacific cod,W,,"34,998","24,499"
2016,2017,2,Pollock,Chirikof (620),,"123,078","123,078"
2016,2017,2,Pollock,Kodiak (630),,"56,336","56,336"
2016,2017,2,Pollock,SEO (650),"13,226","9,920","9,920"
2016,2017,2,Pollock,Shumagin (610),,"55,657","55,657"
2016,2017,2,Pollock,Total,"303,163","260,464","254,200"
2016,2017,2,Pollock,W/C/WYK (subtotal),"289,937","250,544","244,280"
2016,2017,2,Pollock,WYK (640),,"9,209","9,209"
2016,2017,2,Rex Sole,C,,"4,453","4,453"
2016,2017,2,Rex Sole,SEO,,969,969
2016,2017,2,Rex Sole,Total,"9,810","7,507","7,507"
2016,2017,2,Rex Sole,W,,"1,318","1,318"
2016,2017,2,Rex Sole,WYK,,767,767
2016,2017,2,Rougheye and Blackspotted Rockfish,C,,705,705
2016,2017,2,Rougheye and Blackspotted Rockfish,E,,515,515
2016,2017,2,Rougheye and Blackspotted Rockfish,Total,"1,592","1,325","1,325"
2016,2017,2,Rougheye and Blackspotted Rockfish,W,,105,105
2016,2017,2,Sablefish,C,,"3,678","3,678"
2016,2017,2,Sablefish,E (WYK and SEO subtotal),,"3,466","3,466"
2016,2017,2,Sablefish,SEO,,"2,118","2,118"
2016,2017,2,Sablefish,Total,"9,825","8,307","8,307"
2016,2017,2,Sablefish,W,,"1,163","1,163"
2016,2017,2,Sablefish,WYK,,"1,348","1,348"
2016,2017,2,Sculpins,GW,"7,338","5,591","5,591"
2016,2017,2,Shallow-water Flatfish,C,,"17,680","17,680"
2016,2017,2,Shallow-water Flatfish,SEO,,"1,006","1,006"
2016,2017,2,Shallow-water Flatfish,Total,"50,220","40,764","34,855"
2016,2017,2,Shallow-water Flatfish,W,,"19,159","13,250"
2016,2017,2,Shallow-water Flatfish,WYK,,"2,919","2,919"
2016,2017,2,Sharks,GW,"6,020","4,514","4,514"
2016,2017,2,Shortraker Rockfish,C,,301,301
2016,2017,2,Shortraker Rockfish,E,,947,947
2016,2017,2,Shortraker Rockfish,Total,"1,715","1,286","1,286"
2016,2017,2,Shortraker Rockfish,W,,38,38
2016,2017,2,Squids,GW,"1,530","1,148","1,148"
2016,2017,2,Thornyhead Rockfish,C,,988,988
2016,2017,2,Thornyhead Rockfish,E,,682,682
2016,2017,2,Thornyhead Rockfish,Total,"2,615","1,961","1,961"
2016,2017,2,Thornyhead Rockfish,W,,291,291
2017,2018,2,Arrowtooth Flounder,C,,"98,895","75,000"
2017,2018,2,Arrowtooth Flounder,SEO,,"11,595","6,900"
2017,2018,2,Arrowtooth Flounder,Total,"196,635","170,510","103,300"
2017,2018,2,Arrowtooth Flounder,W,,"25,747","14,500"
2017,2018,2,Arrowtooth Flounder,WYK,,"34,273","6,900"
2017,2018,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2017,2018,2,Big Skates,C,,"1,850","1,850"
2017,2018,2,Big Skates,E,,"1,056","1,056"
2017,2018,2,Big Skates,Total,"5,086","3,814","3,814"
2017,2018,2,Big Skates,W,,908,908
2017,2018,2,Deep-water Flatfish,C,,"3,488","3,488"
2017,2018,2,Deep-water Flatfish,SEO,,"2,590","2,590"
2017,2018,2,Deep-water Flatfish,Total,"11,290","9,382","9,382"
2017,2018,2,Deep-water Flatfish,W,,257,257
2017,2018,2,Deep-water Flatfish,WYK,,"3,047","3,047"
2017,2018,2,Demersal Shelf Rockfish,SEO,357,227,227
2017,2018,2,Dusky Rockfish,C,,"3,499","3,499"
2017,2018,2,Dusky Rockfish,SEO,,77,77
2017,2018,2,Dusky Rockfish,Total,"4,837","3,954","3,954"
2017,2018,2,Dusky Rockfish,W,,146,146
2017,2018,2,Dusky Rockfish,WYK,,232,232
2017,2018,2,Flathead Sole,C,,"20,677","15,400"
2017,2018,2,Flathead Sole,SEO,,872,872
2017,2018,2,Flathead Sole,Total,"43,872","35,829","27,920"
2017,2018,2,Flathead Sole,W,,"11,282","8,650"
2017,2018,2,Flathead Sole,WYK,,"2,998","2,998"
2017,2018,2,Longnose Skates,C,,"2,513","2,513"
2017,2018,2,Longnose Skates,E,,632,632
2017,2018,2,Longnose Skates,Total,"4,274","3,206","3,206"
2017,2018,2,Longnose Skates,W,,61,61
2017,2018,2,Northern Rockfish,C,,"3,108","3,108"
2017,2018,2,Northern Rockfish,E,,4,
2017,2018,2,Northern Rockfish,Total,"4,175","3,512","3,508"
2017,2018,2,Northern Rockfish,W,,400,400
2017,2018,2,Octopus,GW,"6,504","4,878","4,878"
2017,2018,2,Other Rockfish,SEO,,"3,665",200
2017,2018,2,Other Rockfish,Total,"7,424","5,773","2,308"
2017,2018,2,Other Rockfish,W and C,,"1,534","1,534"
2017,2018,2,Other Rockfish,WYK,,574,574
2017,2018,2,Other Skates,GW,"2,558","1,919","1,919"
2017,2018,2,Pacific Ocean Perch,C,,"16,347","16,347"
2017,2018,2,Pacific Ocean Perch,SEO,"2,032","1,747","1,747"
2017,2018,2,Pacific Ocean Perch,Total,"27,284","23,454","23,454"
2017,2018,2,Pacific Ocean Perch,W,,"2,627","2,627"
2017,2018,2,Pacific Ocean Perch,W/C/WYK,"25,252","21,707","21,707"
2017,2018,2,Pacific Ocean Perch,WYK,,"2,733","2,733"
2017,2018,2,Pacific cod,C,,"39,644","29,733"
2017,2018,2,Pacific cod,E,,"7,063","5,297"
2017,2018,2,Pacific cod,Total,"94,188","79,272","57,825"
2017,2018,2,Pacific cod,W,,"32,565","22,795"
2017,2018,2,Pollock,Chirikof (620),,"76,249","76,249"
2017,2018,2,Pollock,Kodiak (630),,"37,818","37,818"
2017,2018,2,Pollock,SEO (650),"13,226","9,920","9,920"
2017,2018,2,Pollock,Shumagin (610),,"33,701","33,701"
2017,2018,2,Pollock,Total,"195,430","167,416","163,479"
2017,2018,2,Pollock,W/C/WYK (subtotal),"182,204","157,496","153,559"
2017,2018,2,Pollock,WYK (640),,"5,791","5,791"
2017,2018,2,Rex Sole,C,,"4,995","4,995"
2017,2018,2,Rex Sole,SEO,,"1,087","1,087"
2017,2018,2,Rex Sole,Total,"11,004","8,421","8,421"
2017,2018,2,Rex Sole,W,,"1,478","1,478"
2017,2018,2,Rex Sole,WYK,,861,861
2017,2018,2,Rougheye and Blackspotted Rockfish,C,,702,702
2017,2018,2,Rougheye and Blackspotted Rockfish,E,,512,512
2017,2018,2,Rougheye and Blackspotted Rockfish,Total,"1,583","1,318","1,318"
2017,2018,2,Rougheye and Blackspotted Rockfish,W,,104,104
2017,2018,2,Sablefish,C,,"4,574","4,574"
2017,2018,2,Sablefish,E (WYK and SEO subtotal),,"4,266","4,266"
2017,2018,2,Sablefish,SEO,,"2,640","2,640"
2017,2018,2,Sablefish,Total,"12,045","10,207","10,207"
2017,2018,2,Sablefish,W,,"1,367","1,367"
2017,2018,2,Sablefish,WYK,,"1,626","1,626"
2017,2018,2,Sculpins,GW,"7,338","5,591","5,591"
2017,2018,2,Shallow-water Flatfish,C,,"19,418","19,418"
2017,2018,2,Shallow-water Flatfish,SEO,,"1,105","1,105"
2017,2018,2,Shallow-water Flatfish,Total,"54,893","44,771","36,979"
2017,2018,2,Shallow-water Flatfish,W,,"21,042","13,250"
2017,2018,2,Shallow-water Flatfish,WYK,,"3,206","3,206"
2017,2018,2,Sharks,GW,"6,020","4,514","4,514"
2017,2018,2,Shortraker Rockfish,C,,301,301
2017,2018,2,Shortraker Rockfish,E,,947,947
2017,2018,2,Shortraker Rockfish,Total,"1,715","1,286","1,286"
2017,2018,2,Shortraker Rockfish,W,,38,38
2017,2018,2,Squids,GW,"1,516","1,137","1,137"
2017,2018,2,Thornyhead Rockfish,C,,988,988
2017,2018,2,Thornyhead Rockfish,E,,682,682
2017,2018,2,Thornyhead Rockfish,Total,"2,615","1,961","1,961"
2017,2018,2,Thornyhead Rockfish,W,,291,291
2018,2019,2,Arrowtooth Flounder,C,,"70,70070,995","48,00070,995"
2018,2019,2,Arrowtooth Flounder,SEO,,"22,84522,941","6,9006,900"
2018,2019,2,Arrowtooth Flounder,Total,"173,872174,598","145,234145,841","76,30099,295"
2018,2019,2,Arrowtooth Flounder,W,,"35,84435,994","14,50014,500"
2018,2019,2,Arrowtooth Flounder,WYK,,"15,84515,911","6,9006,900"
2018,2019,2,Atka Mackerel,GW,"6,2006,200","4,7004,700","3,0003,000"
2018,2019,2,Big Skates,C,,"1,7741,774","1,7741,774"
2018,2019,2,Big Skates,E,,570570,570570
2018,2019,2,Big Skates,Total,"3,7973,797","2,8482,848","2,8482,848"
2018,2019,2,Big Skates,W,,504504,504504
2018,2019,2,Deep-water Flatfish,C,,"3,4423,443","3,4423,443"
2018,2019,2,Deep-water Flatfish,SEO,,"2,3612,362","2,3612,362"
2018,2019,2,Deep-water Flatfish,Total,"11,43111,434","9,4999,501","9,4999,501"
2018,2019,2,Deep-water Flatfish,W,,416416,416416
2018,2019,2,Deep-water Flatfish,WYK,,"3,2793,280","3,2793,280"
2018,2019,2,Demersal Shelf Rockfish,SEO,394411,250261,250261
2018,2019,2,Dusky Rockfish,C,,"3,2462,764","3,2462,764"
2018,2019,2,Dusky Rockfish,SEO,,7260,7260
2018,2019,2,Dusky Rockfish,Total,"4,4884,521","3,6683,700","3,6683,700"
2018,2019,2,Dusky Rockfish,W,,135781,135781
2018,2019,2,Dusky Rockfish,WYK,,21595,21595
2018,2019,2,Flathead Sole,C,,"21,08720,238","15,40015,400"
2018,2019,2,Flathead Sole,SEO,,424406,424406
2018,2019,2,Flathead Sole,Total,"44,82244,865","36,74621,109","26,48715,400"
2018,2019,2,Flathead Sole,W,,"13,22213,234","8,6508,650"
2018,2019,2,Flathead Sole,WYK,,"2,0131,932","2,0131,932"
2018,2019,2,Longnose Skates,C,,"2,8042,804","2,8042,804"
2018,2019,2,Longnose Skates,E,,619619,619619
2018,2019,2,Longnose Skates,Total,"4,7634,763","3,5723,572","3,5723,572"
2018,2019,2,Longnose Skates,W,,149149,149149
2018,2019,2,Northern Rockfish,C,,"2,9653,338","2,9653,338"
2018,2019,2,Northern Rockfish,E,,31,
2018,2019,2,Northern Rockfish,Total,"3,9845,402","3,3504,529","3,3474,528"
2018,2019,2,Northern Rockfish,W,,"3821,190","3821,190"
2018,2019,2,Octopus,GW,"1,3001,300",975975,975975
2018,2019,2,Other Rockfish,SEO,,"3,4883,489","2003,489"
2018,2019,2,Other Rockfish,Total,"7,3567,356","5,5935,594","2,3055,594"
2018,2019,2,Other Rockfish,W and C,,"1,7371,737","1,7371,737"
2018,2019,2,Other Rockfish,WYK,,368368,368368
2018,2019,2,Other Skates,GW,"1,8451,845","1,3841,384","1,3841,384"
2018,2019,2,Pacific Ocean Perch,C,,"19,67819,646","19,67819,646"
2018,2019,2,Pacific Ocean Perch,SEO,"2,8402,838","2,3892,386","2,3892,386"
2018,2019,2,Pacific Ocean Perch,Total,"34,01033,951","28,60528,555","28,60528,555"
2018,2019,2,Pacific Ocean Perch,W,,"3,2403,227","3,2403,227"
2018,2019,2,Pacific Ocean Perch,W/C/WYK,"31,170","26,216","26,216"
2018,2019,2,Pacific Ocean Perch,W/C/WYK (subtotal),"31,113","26,169","26,169"
2018,2019,2,Pacific Ocean Perch,WYK,,"3,2983,296","3,2983,296"
2018,2019,2,Pacific cod,C,,"7,6677,667","5,7505,750"
2018,2019,2,Pacific cod,E,,"1,7001,700","1,2751,275"
2018,2019,2,Pacific cod,Total,"21,41223,669","17,00017,000","12,36812,368"
2018,2019,2,Pacific cod,W,,"7,6337,633","5,3435,343"
2018,2019,2,Pollock,Chirikof (620),,"52,45967,388","52,45967,388"
2018,2019,2,Pollock,Kodiak (630),,"27,01634,443","27,01634,443"
2018,2019,2,Pollock,SEO (650),"11,69711,697","8,7738,773","8,7738,773"
2018,2019,2,Pollock,Shumagin (610),,"19,92124,875","19,92124,875"
2018,2019,2,Pollock,Total,"142,867205,927","115,341144,623","112,678141,227"
2018,2019,2,Pollock,W/C/WYK (subtotal),"131,170194,230","106,569135,850","103,905132,454"
2018,2019,2,Pollock,WYK (640),,"4,5095,748","4,5095,748"
2018,2019,2,Rex Sole,C,,"8,2368,357","8,2368,357"
2018,2019,2,Rex Sole,SEO,,"1,7271,727","1,7271,727"
2018,2019,2,Rex Sole,Total,"17,69217,889","14,52914,692","14,52914,692"
2018,2019,2,Rex Sole,W,,"2,9092,951","2,9092,951"
2018,2019,2,Rex Sole,WYK,,"1,6571,657","1,6571,657"
2018,2019,2,Rougheye and Blackspotted Rockfish,C,,550550,550550
2018,2019,2,Rougheye and Blackspotted Rockfish,E,,703704,703704
2018,2019,2,Rougheye and Blackspotted Rockfish,Total,"1,7151,715","1,4271,428","1,4271,428"
2018,2019,2,Rougheye and Blackspotted Rockfish,W,,174174,174174
2018,2019,2,Sablefish,C,,"7,2605,178","7,2605,178"
2018,2019,2,Sablefish,E (WYK and SEO subtotal),,"6,7604,812","6,7604,812"
2018,2019,2,Sablefish,SEO,,"4,1872,984","4,1872,984"
2018,2019,2,Sablefish,Total,"35,98925,227","16,19411,571","16,19411,571"
2018,2019,2,Sablefish,W,,"2,1741,581","2,1741,581"
2018,2019,2,Sablefish,WYK,,"2,5731,828","2,5731,828"
2018,2019,2,Sculpins,GW,"6,9586,958","5,3015,301","5,3015,301"
2018,2019,2,Shallow-water Flatfish,C,,"25,65525,731","25,65525,731"
2018,2019,2,Shallow-water Flatfish,SEO,,"1,9511,957","1,9511,957"
2018,2019,2,Shallow-water Flatfish,Total,"68,11468,309","55,42255,587","43,12843,217"
2018,2019,2,Shallow-water Flatfish,W,,"25,54425,620","13,25013,250"
2018,2019,2,Shallow-water Flatfish,WYK,,"2,2722,279","2,2722,279"
2018,2019,2,Sharks,GW,"6,02010,913","4,5148,184","4,5148,184"
2018,2019,2,Shortraker Rockfish,C,,305305,305305
2018,2019,2,Shortraker Rockfish,E,,514514,514514
2018,2019,2,Shortraker Rockfish,Total,"1,1511,151",863863,863863
2018,2019,2,Shortraker Rockfish,W,,4444,4444
2018,2019,2,Squids,GW,"1,516","1,137","1,137"
2018,2019,2,Thornyhead Rockfish,C,,921911,921911
2018,2019,2,Thornyhead Rockfish,E,,773779,773779
2018,2019,2,Thornyhead Rockfish,Total,"2,7172,688","2,0382,016","2,0382,016"
2018,2019,2,Thornyhead Rockfish,W,,344326,344326
2018,2020,2,Arrowtooth Flounder,C,,"68,575","68,575"
2018,2020,2,Arrowtooth Flounder,SEO,,"22,157","6,900"
2018,2020,2,Arrowtooth Flounder,Total,"168,634","140,865","96,875"
2018,2020,2,Arrowtooth Flounder,W,,"34,765","14,500"
2018,2020,2,Arrowtooth Flounder,WYK,,"15,368","6,900"
2018,2020,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2018,2020,2,Big Skates,C,,"1,774","1,774"
2018,2020,2,Big Skates,E,,570,570
2018,2020,2,Big Skates,Total,"3,797","2,848","2,848"
2018,2020,2,Big Skates,W,,504,504
2018,2020,2,Deep-water Flatfish,C,,"3,488","3,488"
2018,2020,2,Deep-water Flatfish,SEO,,"2,393","2,393"
2018,2020,2,Deep-water Flatfish,Total,"11,581","9,624","9,624"
2018,2020,2,Deep-water Flatfish,W,,420,420
2018,2020,2,Deep-water Flatfish,WYK,,"3,323","3,323"
2018,2020,2,Demersal Shelf Rockfish,SEO,411,261,261
2018,2020,2,Dusky Rockfish,C,,"2,742","2,742"
2018,2020,2,Dusky Rockfish,SEO,,60,60
2018,2020,2,Dusky Rockfish,Total,"4,484","3,670","3,670"
2018,2020,2,Dusky Rockfish,W,,774,774
2018,2020,2,Dusky Rockfish,WYK,,94,94
2018,2020,2,Flathead Sole,C,,"21,965","15,400"
2018,2020,2,Flathead Sole,SEO,,440,440
2018,2020,2,Flathead Sole,Total,"46,666","38,273","26,587"
2018,2020,2,Flathead Sole,W,,"13,771","8,650"
2018,2020,2,Flathead Sole,WYK,,"2,097","2,097"
2018,2020,2,Longnose Skates,C,,"2,804","2,804"
2018,2020,2,Longnose Skates,E,,619,619
2018,2020,2,Longnose Skates,Total,"4,763","3,572","3,572"
2018,2020,2,Longnose Skates,W,,149,149
2018,2020,2,Northern Rockfish,C,,"3,147","3,147"
2018,2020,2,Northern Rockfish,E,,1,0
2018,2020,2,Northern Rockfish,Total,"5,093","4,270","4,269"
2018,2020,2,Northern Rockfish,W,,"1,122","1,122"
2018,2020,2,Octopus,GW,"1,300",975,975
2018,2020,2,Other Rockfish,SEO,,"3,489","3,489"
2018,2020,2,Other Rockfish,Total,"7,356","5,594","5,594"
2018,2020,2,Other Rockfish,W and C,,"1,737","1,737"
2018,2020,2,Other Rockfish,WYK,,368,368
2018,2020,2,Other Skates,GW,"1,845","1,384","1,384"
2018,2020,2,Pacific Ocean Perch,C,,"19,024","19,024"
2018,2020,2,Pacific Ocean Perch,SEO,"2,748","2,311","2,311"
2018,2020,2,Pacific Ocean Perch,Total,"32,876","27,652","27,652"
2018,2020,2,Pacific Ocean Perch,W,,"3,125","3,125"
2018,2020,2,Pacific Ocean Perch,W/C/WYK,"30,128","25,341","25,341"
2018,2020,2,Pacific Ocean Perch,WYK,,"3,192","3,192"
2018,2020,2,Pacific cod,C,,"9,738","7,304"
2018,2020,2,Pacific cod,E,,"2,159","1,619"
2018,2020,2,Pacific cod,Total,"26,078","21,592","15,709"
2018,2020,2,Pacific cod,W,,"9,695","6,787"
2018,2020,2,Pollock,Chirikof (620),,"57,279","57,279"
2018,2020,2,Pollock,Kodiak (630),,"24,345","24,345"
2018,2020,2,Pollock,SEO (650),"11,697","8,773","8,773"
2018,2020,2,Pollock,Shumagin (610),,"19,939","19,939"
2018,2020,2,Pollock,Total,"160,665","117,665","114,943"
2018,2020,2,Pollock,W/C/WYK (subtotal),"148,968","108,892","106,170"
2018,2020,2,Pollock,WYK (640),,"4,607","4,607"
2018,2020,2,Rex Sole,C,,"8,371","8,371"
2018,2020,2,Rex Sole,SEO,,"1,734","1,734"
2018,2020,2,Rex Sole,Total,"17,942","14,725","14,725"
2018,2020,2,Rex Sole,W,,"2,956","2,956"
2018,2020,2,Rex Sole,WYK,,"1,664","1,664"
2018,2020,2,Rougheye and Blackspotted Rockfish,C,,545,545
2018,2020,2,Rougheye and Blackspotted Rockfish,E,,697,697
2018,2020,2,Rougheye and Blackspotted Rockfish,Total,"1,699","1,414","1,414"
2018,2020,2,Rougheye and Blackspotted Rockfish,W,,172,172
2018,2020,2,Sablefish,C,,"6,931","6,931"
2018,2020,2,Sablefish,E (WYK and SEO subtotal),,"6,426","6,426"
2018,2020,2,Sablefish,SEO,,"3,993","3,993"
2018,2020,2,Sablefish,Total,"34,872","15,462","15,462"
2018,2020,2,Sablefish,W,,"2,105","2,105"
2018,2020,2,Sablefish,WYK,,"2,433","2,433"
2018,2020,2,Sculpins,GW,"6,958","5,301","5,301"
2018,2020,2,Shallow-water Flatfish,C,,"26,065","26,065"
2018,2020,2,Shallow-water Flatfish,SEO,,"1,983","1,983"
2018,2020,2,Shallow-water Flatfish,Total,"69,167","56,308","43,606"
2018,2020,2,Shallow-water Flatfish,W,,"25,952","13,250"
2018,2020,2,Shallow-water Flatfish,WYK,,"2,308","2,308"
2018,2020,2,Sharks,GW,"10,913","8,184","8,184"
2018,2020,2,Shortraker Rockfish,C,,305,305
2018,2020,2,Shortraker Rockfish,E,,514,514
2018,2020,2,Shortraker Rockfish,Total,"1,151",863,863
2018,2020,2,Shortraker Rockfish,W,,44,44
2018,2020,2,Thornyhead Rockfish,C,,911,911
2018,2020,2,Thornyhead Rockfish,E,,779,779
2018,2020,2,Thornyhead Rockfish,Total,"2,688","2,016","2,016"
2018,2020,2,Thornyhead Rockfish,W,,326,326
2019,2020,2,Arrowtooth Flounder,C,,"68,669","68,669"
2019,2020,2,Arrowtooth Flounder,SEO,,"17,694","6,900"
2019,2020,2,Arrowtooth Flounder,Total,"153,017","128,060","96,969"
2019,2020,2,Arrowtooth Flounder,W,,"31,455","14,500"
2019,2020,2,Arrowtooth Flounder,WYK,,"10,242","6,900"
2019,2020,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2019,2020,2,Big Skates,C,,"1,560","1,560"
2019,2020,2,Big Skates,E,,890,890
2019,2020,2,Big Skates,Total,"4,278","3,208","3,208"
2019,2020,2,Big Skates,W,,758,758
2019,2020,2,Deep-water Flatfish,C,,"1,948","1,948"
2019,2020,2,Deep-water Flatfish,SEO,,"1,751","1,751"
2019,2020,2,Deep-water Flatfish,Total,"7,163","6,030","6,030"
2019,2020,2,Deep-water Flatfish,W,,226,226
2019,2020,2,Deep-water Flatfish,WYK,,"2,105","2,105"
2019,2020,2,Demersal Shelf Rockfish,SEO,375,238,238
2019,2020,2,Dusky Rockfish,C,,"2,746","2,746"
2019,2020,2,Dusky Rockfish,SEO,,39,39
2019,2020,2,Dusky Rockfish,Total,"4,492","3,676","3,676"
2019,2020,2,Dusky Rockfish,W,,776,776
2019,2020,2,Dusky Rockfish,WYK,,115,115
2019,2020,2,Flathead Sole,C,,"20,201","15,400"
2019,2020,2,Flathead Sole,SEO,,"1,858","1,858"
2019,2020,2,Flathead Sole,Total,"46,572","38,196","28,262"
2019,2020,2,Flathead Sole,W,,"13,783","8,650"
2019,2020,2,Flathead Sole,WYK,,"2,354","2,354"
2019,2020,2,Longnose Skates,C,,"1,875","1,875"
2019,2020,2,Longnose Skates,E,,554,554
2019,2020,2,Longnose Skates,Total,"3,449","2,587","2,587"
2019,2020,2,Longnose Skates,W,,158,158
2019,2020,2,Northern Rockfish,C,,"3,178","3,178"
2019,2020,2,Northern Rockfish,E,,1,
2019,2020,2,Northern Rockfish,Total,"5,143","4,312","4,311"
2019,2020,2,Northern Rockfish,W,,"1,133","1,133"
2019,2020,2,Octopus,GW,"1,307",980,980
2019,2020,2,Other Rockfish,SEO,,"2,744","2,744"
2019,2020,2,Other Rockfish,Total,"5,320","4,053","4,053"
2019,2020,2,Other Rockfish,W and C,,940,940
2019,2020,2,Other Rockfish,WYK,,369,369
2019,2020,2,Other Skates,GW,"1,166",875,875
2019,2020,2,Pacific Ocean Perch,C,,"23,678","23,678"
2019,2020,2,Pacific Ocean Perch,SEO,"5,525","4,653","4,653"
2019,2020,2,Pacific Ocean Perch,Total,"37,092","31,238","31,238"
2019,2020,2,Pacific Ocean Perch,W,,"1,437","1,437"
2019,2020,2,Pacific Ocean Perch,W/C/WYK (subtotal),"31,567","26,585","26,585"
2019,2020,2,Pacific Ocean Perch,WYK,,"1,470","1,470"
2019,2020,2,Pacific cod,C,,"8,458","3,806"
2019,2020,2,Pacific cod,E,,"1,221",549
2019,2020,2,Pacific cod,Total,"17,794","14,621","6,431"
2019,2020,2,Pacific cod,W,,"4,942","2,076"
2019,2020,2,Pollock,Chirikof (620),,"54,456","54,456"
2019,2020,2,Pollock,Kodiak (630),,"26,597","26,597"
2019,2020,2,Pollock,SEO (650),"13,531","10,148","10,148"
2019,2020,2,Pollock,Shumagin (610),,"19,175","19,175"
2019,2020,2,Pollock,Total,"154,205","118,642","115,930"
2019,2020,2,Pollock,W/C/WYK (subtotal),"140,674","108,494","105,782"
2019,2020,2,Pollock,WYK (640),,"5,554","5,554"
2019,2020,2,Rex Sole,C,,"8,579","8,579"
2019,2020,2,Rex Sole,SEO,,"2,224","2,224"
2019,2020,2,Rex Sole,Total,"18,127","14,878","14,878"
2019,2020,2,Rex Sole,W,,"2,901","2,901"
2019,2020,2,Rex Sole,WYK,,"1,174","1,174"
2019,2020,2,Rougheye and Blackspotted Rockfish,C,,455,455
2019,2020,2,Rougheye and Blackspotted Rockfish,E,,586,586
2019,2020,2,Rougheye and Blackspotted Rockfish,Total,"1,452","1,209","1,209"
2019,2020,2,Rougheye and Blackspotted Rockfish,W,,168,168
2019,2020,2,Sablefish,C,,"7,560","6,445"
2019,2020,2,Sablefish,E (WYK and SEO subtotal),,"7,045","6,006"
2019,2020,2,Sablefish,SEO,,"4,524","3,663"
2019,2020,2,Sablefish,Total,"50,481","16,883","14,393"
2019,2020,2,Sablefish,W,,"2,278","1,942"
2019,2020,2,Sablefish,WYK,,"2,521","2,343"
2019,2020,2,Sculpins,GW,"6,932","5,199","5,199"
2019,2020,2,Shallow-water Flatfish,C,,"27,732","27,732"
2019,2020,2,Shallow-water Flatfish,SEO,,"1,109","1,109"
2019,2020,2,Shallow-water Flatfish,Total,"68,010","55,463","44,864"
2019,2020,2,Shallow-water Flatfish,W,,"23,849","13,250"
2019,2020,2,Shallow-water Flatfish,WYK,,"2,773","2,773"
2019,2020,2,Sharks,GW,"10,913","8,184","8,184"
2019,2020,2,Shortraker Rockfish,C,,284,284
2019,2020,2,Shortraker Rockfish,E,,372,372
2019,2020,2,Shortraker Rockfish,Total,944,708,708
2019,2020,2,Shortraker Rockfish,W,,52,52
2019,2020,2,Thornyhead Rockfish,C,,911,911
2019,2020,2,Thornyhead Rockfish,E,,779,779
2019,2020,2,Thornyhead Rockfish,Total,"2,688","2,016","2,016"
2019,2020,2,Thornyhead Rockfish,W,,326,326
2019,2021,2,Arrowtooth Flounder,C,,"66,683","66,683"
2019,2021,2,Arrowtooth Flounder,SEO,,"17,183","6,900"
2019,2021,2,Arrowtooth Flounder,Total,"148,597","124,357","94,983"
2019,2021,2,Arrowtooth Flounder,W,,"30,545","14,500"
2019,2021,2,Arrowtooth Flounder,WYK,,"9,946","6,900"
2019,2021,2,Atka Mackerel,GW,"6,200","4,700","3,000"
2019,2021,2,Big Skates,C,,"1,560","1,560"
2019,2021,2,Big Skates,E,,890,890
2019,2021,2,Big Skates,Total,"4,278","3,208","3,208"
2019,2021,2,Big Skates,W,,758,758
2019,2021,2,Deep-water Flatfish,C,,"1,914","1,914"
2019,2021,2,Deep-water Flatfish,SEO,,"1,719","1,719"
2019,2021,2,Deep-water Flatfish,Total,"7,040","5,926","5,926"
2019,2021,2,Deep-water Flatfish,W,,225,225
2019,2021,2,Deep-water Flatfish,WYK,,"2,068","2,068"
2019,2021,2,Demersal Shelf Rockfish,SEO,375,238,238
2019,2021,2,Dusky Rockfish,C,,"2,688","2,688"
2019,2021,2,Dusky Rockfish,SEO,,38,38
2019,2021,2,Dusky Rockfish,Total,"4,396","3,598","3,598"
2019,2021,2,Dusky Rockfish,W,,759,759
2019,2021,2,Dusky Rockfish,WYK,,113,113
2019,2021,2,Flathead Sole,C,,"20,799","15,400"
2019,2021,2,Flathead Sole,SEO,,"1,912","1,912"
2019,2021,2,Flathead Sole,Total,"47,919","39,326","28,386"
2019,2021,2,Flathead Sole,W,,"14,191","8,650"
2019,2021,2,Flathead Sole,WYK,,"2,424","2,424"
2019,2021,2,Longnose Skates,C,,"1,875","1,875"
2019,2021,2,Longnose Skates,E,,554,554
2019,2021,2,Longnose Skates,Total,"3,449","2,587","2,587"
2019,2021,2,Longnose Skates,W,,158,158
2019,2021,2,Northern Rockfish,C,,"3,027","3,027"
2019,2021,2,Northern Rockfish,E,,1,
2019,2021,2,Northern Rockfish,Total,"4,898","4,107","4,106"
2019,2021,2,Northern Rockfish,W,,"1,079","1,079"
2019,2021,2,Octopus,GW,"1,307",980,980
2019,2021,2,Other Rockfish,SEO,,"2,744","2,744"
