AssmentYr,ProjYear,lag,Area,Species,ABC,OFL,TAC,OY,Order
2017,2017,1,E,Shortraker Rockfish,947,,947,1,11
2017,2017,1,Total,Shortraker Rockfish,1286,1715,1286,1,11
2017,2017,1,W,Shortraker Rockfish,38,,38,1,11
2017,2017,1,C,Dusky Rockfish (pelagic shelf rockfish),3786,,3786,1,12
2017,2017,1,SEO,Dusky Rockfish (pelagic shelf rockfish),83,,83,1,12
2017,2017,1,Total,Dusky Rockfish (pelagic shelf rockfish),4278,5233,4278,1,12
2017,2017,1,W,Dusky Rockfish (pelagic shelf rockfish),158,,158,1,12
2017,2017,1,WYK,Dusky Rockfish (pelagic shelf rockfish),251,,251,1,12
2017,2017,1,C,Rougheye and Blackspotted Rockfish,706,,706,1,13
2017,2017,1,E,Rougheye and Blackspotted Rockfish,516,,516,1,13
2017,2017,1,Total,Rougheye and Blackspotted Rockfish,1327,1594,1327,1,13
2017,2017,1,W,Rougheye and Blackspotted Rockfish,105,,105,1,13
2017,2017,1,SEO,Demersal Shelf Rockfish,227,357,227,1,14
2017,2017,1,C,Thornyhead Rockfish,988,,988,1,15
2017,2017,1,E,Thornyhead Rockfish,682,,682,1,15
2017,2017,1,Total (GW),Thornyhead Rockfish,1961,2615,1961,1,15
2017,2017,1,W,Thornyhead Rockfish,291,,291,1,15
2017,2017,1,SEO,Other Rockfish,3665,,200,1,16
2017,2017,1,Total,Other Rockfish,5773,7424,2308,1,16
2017,2017,1,W and C,Other Rockfish,1534,,1534,1,16
2017,2017,1,WYK,Other Rockfish,574,,574,1,16
2017,2017,1,Total (GW),Atka Mackerel,4700,6200,3000,1,17
2017,2017,1,C,Big Skates,1850,,1850,1,18
2017,2017,1,E,Big Skates,1056,,1056,1,18
2017,2017,1,Total,Big Skates,3814,5086,3814,1,18
2017,2017,1,W,Big Skates,908,,908,1,18
2017,2017,1,C,Longnose Skates,2513,,2513,1,19
2017,2017,1,E,Longnose Skates,632,,632,1,19
2017,2017,1,Total,Longnose Skates,3206,4274,3206,1,19
2017,2017,1,W,Longnose Skates,61,,61,1,19
2017,2017,1,GW,Other Skates,1919,2558,1919,1,20
2017,2017,1,GW,Sharks,4514,6020,4514,1,21
2017,2017,1,GW,Octopus,4878,6504,4878,1,22
2017,2017,1,,Total,667877,796158,535863,1,23
2017,2017,1,GW,Sculpins,5591,7338,5591,1,24
2017,2017,1,GW,Squids,1137,1516,1137,1,25
2018,2018,1,Chirikof (620),Pollock,79495,,79495,1,1
2018,2018,1,Kodiak (630),Pollock,40939,,40939,1,1
2018,2018,1,SEO (650),Pollock,8773,11697,8773,1,1
2018,2018,1,Shumagin (610),Pollock,30188,,30188,1,1
2018,2018,1,Total,Pollock,170265,198756,166228,1,1
2018,2018,1,W/C/WYK (subtotal),Pollock,,187059,157455,1,1
2018,2018,1,WYK (640),Pollock,6833,,6833,1,1
2018,2018,1,C,Pacific cod,8118,,6089,1,2
2018,2018,1,E,Pacific cod,1800,,1350,1,2
2018,2018,1,Total,Pacific cod,18000,23565,13096,1,2
2018,2018,1,W,Pacific cod,8082,,5657,1,2
2018,2018,1,C,Sablefish,5158,,5158,1,3
2018,2018,1,E (WYK and SEO subtotal),Sablefish,4803,,4803,1,3
2018,2018,1,SEO,Sablefish,2974,,2974,1,3
2018,2018,1,Total,Sablefish,11505,22703,11505,1,3
2018,2018,1,W,Sablefish,1544,,1544,1,3
2018,2018,1,WYK,Sablefish,1829,,1829,1,3
2018,2018,1,C,Shallow-water Flatfish,25315,,25315,1,4
2018,2018,1,SEO,Shallow-water Flatfish,1925,,1925,1,4
2018,2018,1,Total,Shallow-water Flatfish,54688,67240,42732,1,4
2018,2018,1,W,Shallow-water Flatfish,25206,,13250,1,4
2018,2018,1,WYK,Shallow-water Flatfish,2242,,2242,1,4
2018,2018,1,C,Deep-water Flatfish,3400,,3400,1,5
2018,2018,1,SEO,Deep-water Flatfish,2332,,2332,1,5
2018,2018,1,Total,Deep-water Flatfish,9384,11294,9384,1,5
2018,2018,1,W,Deep-water Flatfish,413,,413,1,5
2018,2018,1,WYK,Deep-water Flatfish,3239,,3239,1,5
2018,2018,1,C,Rex Sole,8739,,8739,1,6
2018,2018,1,SEO,Rex Sole,1811,,1811,1,6
2018,2018,1,Total,Rex Sole,15373,18706,15373,1,6
2018,2018,1,W,Rex Sole,3086,,3086,1,6
2018,2018,1,WYK,Rex Sole,1737,,1737,1,6
2018,2018,1,C,Arrowtooth Flounder,73480,,48000,1,7
2018,2018,1,SEO,Arrowtooth Flounder,23744,,6900,1,7
2018,2018,1,Total,Arrowtooth Flounder,150945,180697,76300,1,7
2018,2018,1,W,Arrowtooth Flounder,37253,,14500,1,7
2018,2018,1,WYK,Arrowtooth Flounder,16468,,6900,1,7
2018,2018,1,C,Flathead Sole,20238,,15400,1,8
2018,2018,1,SEO,Flathead Sole,406,,406,1,8
2018,2018,1,Total,Flathead Sole,35266,43011,26388,1,8
2018,2018,1,W,Flathead Sole,12690,,8650,1,8
2018,2018,1,WYK,Flathead Sole,1932,,1932,1,8
2018,2018,1,C,Pacific Ocean Perch,20112,,20112,1,9
2018,2018,1,SEO,Pacific Ocean Perch,2441,2902,2441,1,9
2018,2018,1,Total,Pacific Ocean Perch,29236,34762,29236,1,9
2018,2018,1,W,Pacific Ocean Perch,3312,,3312,1,9
2018,2018,1,W/C/WYK,Pacific Ocean Perch,26795,31860,26795,1,9
2018,2018,1,WYK,Pacific Ocean Perch,3371,,3371,1,9
2018,2018,1,C,Northern Rockfish,3261,,3261,1,10
2018,2018,1,E,Northern Rockfish,,,0,1,10
2018,2018,1,Total,Northern Rockfish,3685,4380,3681,1,10
2018,2018,1,W,Northern Rockfish,420,,420,1,10
2018,2018,1,C,Shortraker Rockfish,305,,305,1,11
2018,2018,1,E,Shortraker Rockfish,515,,515,1,11
2018,2018,1,Total,Shortraker Rockfish,864,1151,864,1,11
2018,2018,1,W,Shortraker Rockfish,44,,44,1,11
2018,2018,1,C,Dusky Rockfish (pelagic shelf rockfish),3502,,3502,1,12
2018,2018,1,SEO,Dusky Rockfish (pelagic shelf rockfish),77,,77,1,12
2018,2018,1,Total,Dusky Rockfish (pelagic shelf rockfish),3957,4841,3957,1,12
2018,2018,1,W,Dusky Rockfish (pelagic shelf rockfish),146,,146,1,12
2018,2018,1,WYK,Dusky Rockfish (pelagic shelf rockfish),232,,232,1,12
2018,2018,1,C,Rougheye and Blackspotted Rockfish,556,,556,1,13
2018,2018,1,E,Rougheye and Blackspotted Rockfish,712,,712,1,13
2018,2018,1,Total,Rougheye and Blackspotted Rockfish,1444,1735,1444,1,13
2018,2018,1,W,Rougheye and Blackspotted Rockfish,176,,176,1,13
2018,2018,1,SEO,Demersal Shelf Rockfish,250,394,250,1,14
2018,2018,1,C,Thornyhead Rockfish,921,,921,1,15
2018,2018,1,E,Thornyhead Rockfish,773,,773,1,15
2018,2018,1,Total (GW),Thornyhead Rockfish,2038,2717,2038,1,15
2018,2018,1,W,Thornyhead Rockfish,344,,344,1,15
2018,2018,1,SEO,Other Rockfish,3489,,200,1,16
2018,2018,1,Total,Other Rockfish,5594,7356,2305,1,16
2018,2018,1,W and C,Other Rockfish,1737,,1737,1,16
2018,2018,1,WYK,Other Rockfish,368,,368,1,16
2018,2018,1,Total (GW),Atka Mackerel,4700,6200,3000,1,17
2018,2018,1,C,Big Skates,1774,,1774,1,18
2018,2018,1,E,Big Skates,570,,570,1,18
2018,2018,1,Total,Big Skates,2848,3797,2848,1,18
2018,2018,1,W,Big Skates,504,,504,1,18
2018,2018,1,C,Longnose Skates,2804,,2804,1,19
2018,2018,1,E,Longnose Skates,619,,619,1,19
2018,2018,1,Total,Longnose Skates,3572,4763,3572,1,19
2018,2018,1,W,Longnose Skates,149,,149,1,19
2018,2018,1,GW,Other Skates,1384,1845,1384,1,20
2018,2018,1,GW,Sharks,4514,6020,4514,1,21
2018,2018,1,GW,Octopus,975,1300,975,1,22
2018,2018,1,,Total,536921,655707,427512,1,23
2018,2018,1,GW,Sculpins,5301,6958,5301,1,24
2018,2018,1,GW,Squids,1137,1516,1137,1,25
2019,2019,1,Chirikof (620),Pollock,67388,,67388,1,1
2019,2019,1,Kodiak (630),Pollock,34443,,34443,1,1
2019,2019,1,SEO (650),Pollock,8773,11697,8773,1,1
2019,2019,1,Shumagin (610),Pollock,24875,,24875,1,1
2019,2019,1,Total,Pollock,144623,205927,141227,1,1
2019,2019,1,W/C/WYK (subtotal),Pollock,,194230,132454,1,1
2019,2019,1,WYK (640),Pollock,5748,,5748,1,1
2019,2019,1,C,Pacific cod,7667,,5750,1,2
2019,2019,1,E,Pacific cod,1700,,1275,1,2
2019,2019,1,Total,Pacific cod,17000,23669,12368,1,2
2019,2019,1,W,Pacific cod,7633,,5343,1,2
2019,2019,1,C,Sablefish,5178,,5178,1,3
2019,2019,1,E (WYK and SEO subtotal),Sablefish,4812,,4812,1,3
2019,2019,1,SEO,Sablefish,2984,,2984,1,3
2019,2019,1,Total,Sablefish,11571,25227,11571,1,3
2019,2019,1,W,Sablefish,1581,,1581,1,3
2019,2019,1,WYK,Sablefish,1828,,1828,1,3
2019,2019,1,C,Shallow-water Flatfish,25731,,25731,1,4
2019,2019,1,SEO,Shallow-water Flatfish,1957,,1957,1,4
2019,2019,1,Total,Shallow-water Flatfish,55587,68309,43217,1,4
2019,2019,1,W,Shallow-water Flatfish,25620,,13250,1,4
2019,2019,1,WYK,Shallow-water Flatfish,2279,,2279,1,4
2019,2019,1,C,Deep-water Flatfish,3443,,3443,1,5
2019,2019,1,SEO,Deep-water Flatfish,2362,,2362,1,5
2019,2019,1,Total,Deep-water Flatfish,9501,11434,9501,1,5
2019,2019,1,W,Deep-water Flatfish,416,,416,1,5
2019,2019,1,WYK,Deep-water Flatfish,3280,,3280,1,5
2019,2019,1,C,Rex Sole,8357,,8357,1,6
2019,2019,1,SEO,Rex Sole,1727,,1727,1,6
2019,2019,1,Total,Rex Sole,14692,17889,14692,1,6
2019,2019,1,W,Rex Sole,2951,,2951,1,6
2019,2019,1,WYK,Rex Sole,1657,,1657,1,6
2019,2019,1,C,Arrowtooth Flounder,70995,,70995,1,7
2019,2019,1,SEO,Arrowtooth Flounder,22941,,6900,1,7
2019,2019,1,Total,Arrowtooth Flounder,145841,174598,99295,1,7
2019,2019,1,W,Arrowtooth Flounder,35994,,14500,1,7
2019,2019,1,WYK,Arrowtooth Flounder,15911,,6900,1,7
2019,2019,1,C,Flathead Sole,21109,,15400,1,8
2019,2019,1,SEO,Flathead Sole,423,,423,1,8
2019,2019,1,Total,Flathead Sole,36782,44865,26489,1,8
2019,2019,1,W,Flathead Sole,13234,,8650,1,8
2019,2019,1,WYK,Flathead Sole,2016,,2016,1,8
2019,2019,1,C,Pacific Ocean Perch,19646,,19646,1,9
2019,2019,1,SEO,Pacific Ocean Perch,2386,2838,2386,1,9
2019,2019,1,Total,Pacific Ocean Perch,28555,33951,28555,1,9
2019,2019,1,W,Pacific Ocean Perch,3227,,3227,1,9
2019,2019,1,W/C/WYK,Pacific Ocean Perch,26169,31113,26169,1,9
2019,2019,1,WYK,Pacific Ocean Perch,3296,,3296,1,9
2019,2019,1,C,Northern Rockfish,3338,,3338,1,10
2019,2019,1,E,Northern Rockfish,,,0,1,10
2019,2019,1,Total,Northern Rockfish,4529,5402,4528,1,10
2019,2019,1,W,Northern Rockfish,1190,,1190,1,10
2019,2019,1,C,Shortraker Rockfish,305,,305,1,11
2019,2019,1,E,Shortraker Rockfish,514,,514,1,11
2019,2019,1,Total,Shortraker Rockfish,863,1151,863,1,11
2019,2019,1,W,Shortraker Rockfish,44,,44,1,11
2019,2019,1,C,Dusky Rockfish (pelagic shelf rockfish),2764,,2764,1,12
2019,2019,1,SEO,Dusky Rockfish (pelagic shelf rockfish),60,,60,1,12
2019,2019,1,Total,Dusky Rockfish (pelagic shelf rockfish),3700,4521,3700,1,12
2019,2019,1,W,Dusky Rockfish (pelagic shelf rockfish),781,,781,1,12
2019,2019,1,WYK,Dusky Rockfish (pelagic shelf rockfish),95,,95,1,12
2019,2019,1,C,Rougheye and Blackspotted Rockfish,550,,550,1,13
2019,2019,1,E,Rougheye and Blackspotted Rockfish,704,,704,1,13
2019,2019,1,Total,Rougheye and Blackspotted Rockfish,1428,1715,1428,1,13
2019,2019,1,W,Rougheye and Blackspotted Rockfish,174,,174,1,13
2019,2019,1,SEO,Demersal Shelf Rockfish,261,411,261,1,14
2019,2019,1,C,Thornyhead Rockfish,911,,911,1,15
2019,2019,1,E,Thornyhead Rockfish,779,,779,1,15
2019,2019,1,Total (GW),Thornyhead Rockfish,2016,2688,2016,1,15
2019,2019,1,W,Thornyhead Rockfish,326,,326,1,15
2019,2019,1,SEO,Other Rockfish,3489,,3489,1,16
2019,2019,1,Total,Other Rockfish,5594,7356,5594,1,16
2019,2019,1,W and C,Other Rockfish,1737,,1737,1,16
2019,2019,1,WYK,Other Rockfish,368,,368,1,16
2019,2019,1,Total (GW),Atka Mackerel,4700,6200,3000,1,17
2019,2019,1,C,Big Skates,1774,,1774,1,18
2019,2019,1,E,Big Skates,570,,570,1,18
2019,2019,1,Total,Big Skates,2848,3797,2848,1,18
2019,2019,1,W,Big Skates,504,,504,1,18
2019,2019,1,C,Longnose Skates,2804,,2804,1,19
2019,2019,1,E,Longnose Skates,619,,619,1,19
2019,2019,1,Total,Longnose Skates,3572,4763,3572,1,19
2019,2019,1,W,Longnose Skates,149,,149,1,19
2019,2019,1,GW,Other Skates,1384,1845,1384,1,20
2019,2019,1,GW,Sharks,8184,10913,8184,1,21
2019,2019,1,GW,Octopus,975,1300,975,1,22
2019,2019,1,,Total,509507,664889,430569,1,23
2019,2019,1,GW,Sculpins,5301,6958,5301,1,24
2020,2020,1,Chirikof (620),Pollock,54456,,54456,1,1
2020,2020,1,Kodiak (630),Pollock,26597,,26597,1,1
2020,2020,1,SEO (650),Pollock,10148,13531,10148,1,1
2020,2020,1,Shumagin (610),Pollock,19175,,19175,1,1
2020,2020,1,Total,Pollock,118642,154205,115930,1,1
2020,2020,1,W/C/WYK (subtotal),Pollock,,140674,105782,1,1
2020,2020,1,WYK (640),Pollock,5554,,5554,1,1
2020,2020,1,C,Pacific cod,8458,,3806,1,2
2020,2020,1,E,Pacific cod,1221,,549,1,2
2020,2020,1,Total,Pacific cod,14621,17794,6431,1,2
2020,2020,1,W,Pacific cod,4942,,2076,1,2
2020,2020,1,C,Sablefish,7560,,6445,1,3
2020,2020,1,E (WYK and SEO subtotal),Sablefish,7045,,6006,1,3
2020,2020,1,SEO,Sablefish,4524,,3663,1,3
2020,2020,1,Total,Sablefish,16883,,14393,1,3
2020,2020,1,W,Sablefish,2278,,1942,1,3
2020,2020,1,WYK,Sablefish,2521,,2343,1,3
2020,2020,1,C,Shallow-water Flatfish,27732,,27732,1,4
2020,2020,1,SEO,Shallow-water Flatfish,1109,,1109,1,4
2020,2020,1,Total,Shallow-water Flatfish,55463,68010,44864,1,4
2020,2020,1,W,Shallow-water Flatfish,23849,,13250,1,4
2020,2020,1,WYK,Shallow-water Flatfish,2773,,2773,1,4
2020,2020,1,C,Deep-water Flatfish,1948,,1948,1,5
2020,2020,1,SEO,Deep-water Flatfish,1751,,1751,1,5
2020,2020,1,Total,Deep-water Flatfish,6030,7163,6030,1,5
2020,2020,1,W,Deep-water Flatfish,226,,226,1,5
2020,2020,1,WYK,Deep-water Flatfish,2105,,2105,1,5
2020,2020,1,C,Rex Sole,8579,,8579,1,6
2020,2020,1,SEO,Rex Sole,2224,,2224,1,6
2020,2020,1,Total,Rex Sole,14878,18127,14878,1,6
2020,2020,1,W,Rex Sole,2901,,2901,1,6
2020,2020,1,WYK,Rex Sole,1174,,1174,1,6
2020,2020,1,C,Arrowtooth Flounder,68669,,68669,1,7
2020,2020,1,SEO,Arrowtooth Flounder,17694,,6900,1,7
2020,2020,1,Total,Arrowtooth Flounder,128060,153017,96969,1,7
2020,2020,1,W,Arrowtooth Flounder,31455,,14500,1,7
2020,2020,1,WYK,Arrowtooth Flounder,10242,,6900,1,7
2020,2020,1,C,Flathead Sole,20201,,15400,1,8
2020,2020,1,SEO,Flathead Sole,1858,,1858,1,8
2020,2020,1,Total,Flathead Sole,38196,46572,28262,1,8
2020,2020,1,W,Flathead Sole,13783,,8650,1,8
2020,2020,1,WYK,Flathead Sole,2354,,2354,1,8
2020,2020,1,C,Pacific Ocean Perch,23678,,23678,1,9
2020,2020,1,SEO,Pacific Ocean Perch,4653,5525,4653,1,9
2020,2020,1,Total,Pacific Ocean Perch,31238,37092,31238,1,9
2020,2020,1,W,Pacific Ocean Perch,1437,,1437,1,9
2020,2020,1,W/C/WYK,Pacific Ocean Perch,26585,31567,26585,1,9
2020,2020,1,WYK,Pacific Ocean Perch,1470,,1470,1,9
2020,2020,1,C,Northern Rockfish,3178,,3178,1,10
2020,2020,1,E,Northern Rockfish,,,0,1,10
2020,2020,1,Total,Northern Rockfish,4312,5143,4311,1,10
2020,2020,1,W,Northern Rockfish,1133,,1133,1,10
2020,2020,1,C,Shortraker Rockfish,284,,284,1,11
2020,2020,1,E,Shortraker Rockfish,372,,372,1,11
2020,2020,1,Total,Shortraker Rockfish,708,944,708,1,11
2020,2020,1,W,Shortraker Rockfish,52,,52,1,11
2020,2020,1,C,Dusky Rockfish (pelagic shelf rockfish),2746,,2746,1,12
2020,2020,1,SEO,Dusky Rockfish (pelagic shelf rockfish),39,,39,1,12
2020,2020,1,Total,Dusky Rockfish (pelagic shelf rockfish),3676,4492,3676,1,12
2020,2020,1,W,Dusky Rockfish (pelagic shelf rockfish),776,,776,1,12
2020,2020,1,WYK,Dusky Rockfish (pelagic shelf rockfish),115,,115,1,12
2020,2020,1,C,Rougheye and Blackspotted Rockfish,455,,455,1,13
2020,2020,1,E,Rougheye and Blackspotted Rockfish,586,,586,1,13
2020,2020,1,Total,Rougheye and Blackspotted Rockfish,1209,1452,1209,1,13
2020,2020,1,W,Rougheye and Blackspotted Rockfish,168,,168,1,13
2020,2020,1,SEO,Demersal Shelf Rockfish,238,375,238,1,14
2020,2020,1,C,Thornyhead Rockfish,911,,911,1,15
2020,2020,1,E,Thornyhead Rockfish,779,,779,1,15
2020,2020,1,Total (GW),Thornyhead Rockfish,2016,2688,2016,1,15
2020,2020,1,W,Thornyhead Rockfish,326,,326,1,15
2020,2020,1,SEO,Other Rockfish,2744,,2744,1,16
2020,2020,1,Total,Other Rockfish,4053,5320,4053,1,16
2020,2020,1,W and C,Other Rockfish,940,,940,1,16
2020,2020,1,WYK,Other Rockfish,369,,369,1,16
2020,2020,1,Total (GW),Atka Mackerel,4700,6200,3000,1,17
2020,2020,1,C,Big Skates,1560,,1560,1,18
2020,2020,1,E,Big Skates,890,,890,1,18
2020,2020,1,Total,Big Skates,3208,4278,3208,1,18
2020,2020,1,W,Big Skates,758,,758,1,18
2020,2020,1,C,Longnose Skates,1875,,1875,1,19
2020,2020,1,E,Longnose Skates,554,,554,1,19
2020,2020,1,Total,Longnose Skates,2587,3449,2587,1,19
2020,2020,1,W,Longnose Skates,158,,158,1,19
2020,2020,1,GW,Other Skates,875,1166,875,1,20
2020,2020,1,GW,Sharks,8184,10913,8184,1,21
2020,2020,1,GW,Octopus,980,1307,980,1,22
2020,2020,1,,Total,465956,607120,399239,1,23
2020,2020,1,GW,Sculpins,5199,6932,5199,1,24
2021,2021,1,Chirikof (620),Pollock,54870,,54870,1,1
2021,2021,1,Kodiak (630),Pollock,24320,,24320,1,1
2021,2021,1,SEO (650),Pollock,10148,13531,10148,1,1
2021,2021,1,Shumagin (610),Pollock,18477,,18477,1,1
2021,2021,1,Total,Pollock,115870,136986,113227,1,1
2021,2021,1,W/C/WYK (subtotal),Pollock,,123455,103079,1,1
2021,2021,1,WYK (640),Pollock,5412,,5412,1,1
2021,2021,1,C,Pacific cod,13656,,10242,1,2
2021,2021,1,E,Pacific cod,1985,,1489,1,2
2021,2021,1,Total,Pacific cod,23627,28977,17321,1,2
2021,2021,1,W,Pacific cod,7986,,5590,1,2
2021,2021,1,C,Sablefish,9527,,8056,1,3
2021,2021,1,E (WYK and SEO subtotal),Sablefish,8724,,7508,1,3
2021,2021,1,SEO,Sablefish,5273,,4579,1,3
2021,2021,1,Total,Sablefish,21475,,17991,1,3
2021,2021,1,W,Sablefish,3224,,2428,1,3
2021,2021,1,WYK,Sablefish,3451,,2929,1,3
2021,2021,1,C,Shallow-water Flatfish,28082,,28082,1,4
2021,2021,1,SEO,Shallow-water Flatfish,1123,,1123,1,4
2021,2021,1,Total,Shallow-water Flatfish,56164,68841,45263,1,4
2021,2021,1,W,Shallow-water Flatfish,24151,,13250,1,4
2021,2021,1,WYK,Shallow-water Flatfish,2808,,2808,1,4
2021,2021,1,C,Deep-water Flatfish,1914,,1914,1,5
2021,2021,1,SEO,Deep-water Flatfish,1719,,1719,1,5
2021,2021,1,Total,Deep-water Flatfish,5926,7040,5926,1,5
2021,2021,1,W,Deep-water Flatfish,225,,225,1,5
2021,2021,1,WYK,Deep-water Flatfish,2068,,2068,1,5
2021,2021,1,C,Rex Sole,8912,,8912,1,6
2021,2021,1,SEO,Rex Sole,2285,,2285,1,6
2021,2021,1,Total,Rex Sole,15416,18779,15416,1,6
2021,2021,1,W,Rex Sole,3013,,3013,1,6
2021,2021,1,WYK,Rex Sole,1206,,1206,1,6
2021,2021,1,C,Arrowtooth Flounder,69072,,69072,1,7
2021,2021,1,SEO,Arrowtooth Flounder,17141,,6900,1,7
2021,2021,1,Total,Arrowtooth Flounder,126970,151723,97372,1,7
2021,2021,1,W,Arrowtooth Flounder,32377,,14500,1,7
2021,2021,1,WYK,Arrowtooth Flounder,8380,,6900,1,7
2021,2021,1,C,Flathead Sole,20826,,15400,1,8
2021,2021,1,SEO,Flathead Sole,1915,,1915,1,8
2021,2021,1,Total,Flathead Sole,39377,47982,28392,1,8
2021,2021,1,W,Flathead Sole,14209,,8650,1,8
2021,2021,1,WYK,Flathead Sole,2427,,2427,1,8
2021,2021,1,C,Pacific Ocean Perch,27429,,27429,1,9
2021,2021,1,SEO,Pacific Ocean Perch,5400,6414,5400,1,9
2021,2021,1,Total,Pacific Ocean Perch,36177,42977,36177,1,9
2021,2021,1,W,Pacific Ocean Perch,1643,,1643,1,9
2021,2021,1,W/C/WYK,Pacific Ocean Perch,30777,36563,30777,1,9
2021,2021,1,WYK,Pacific Ocean Perch,1705,,1705,1,9
2021,2021,1,C,Northern Rockfish,3334,,3334,1,10
2021,2021,1,Total,Northern Rockfish,5358,6396,5357,1,10
2021,2021,1,W,Northern Rockfish,2023,,2023,1,10
2021,2021,1,C,Shortraker Rockfish,284,,284,1,11
2021,2021,1,E,Shortraker Rockfish,372,,372,1,11
2021,2021,1,Total,Shortraker Rockfish,708,944,708,1,11
2021,2021,1,W,Shortraker Rockfish,52,,52,1,11
2021,2021,1,C,Dusky Rockfish (pelagic shelf rockfish),4548,,4548,1,12
2021,2021,1,SEO,Dusky Rockfish (pelagic shelf rockfish),103,,103,1,12
2021,2021,1,Total,Dusky Rockfish (pelagic shelf rockfish),5389,8655,5389,1,12
2021,2021,1,W,Dusky Rockfish (pelagic shelf rockfish),270,,270,1,12
2021,2021,1,WYK,Dusky Rockfish (pelagic shelf rockfish),468,,468,1,12
2021,2021,1,C,Rougheye and Blackspotted Rockfish,456,,456,1,13
2021,2021,1,E,Rougheye and Blackspotted Rockfish,588,,588,1,13
2021,2021,1,Total,Rougheye and Blackspotted Rockfish,1212,1456,1212,1,13
2021,2021,1,W,Rougheye and Blackspotted Rockfish,168,,168,1,13
2021,2021,1,SEO,Demersal Shelf Rockfish,257,405,257,1,14
2021,2021,1,C,Thornyhead Rockfish,910,,910,1,15
2021,2021,1,E,Thornyhead Rockfish,691,,691,1,15
2021,2021,1,Total (GW),Thornyhead Rockfish,1953,2604,1953,1,15
2021,2021,1,W,Thornyhead Rockfish,352,,352,1,15
2021,2021,1,SEO,Other Rockfish,2744,,300,1,16
2021,2021,1,Total,Other Rockfish,4053,5320,1609,1,16
2021,2021,1,W and C,Other Rockfish,940,,940,1,16
2021,2021,1,WYK,Other Rockfish,369,,369,1,16
2021,2021,1,Total (GW),Atka Mackerel,4700,6200,3000,1,17
2021,2021,1,C,Big Skates,1560,,1560,1,18
2021,2021,1,E,Big Skates,890,,890,1,18
2021,2021,1,Total,Big Skates,3208,4278,3208,1,18
2021,2021,1,W,Big Skates,758,,758,1,18
2021,2021,1,C,Longnose Skates,1875,,1875,1,19
2021,2021,1,E,Longnose Skates,554,,554,1,19
2021,2021,1,Total,Longnose Skates,2587,3449,2587,1,19
2021,2021,1,W,Longnose Skates,158,,158,1,19
2021,2021,1,GW,Other Skates,875,1166,875,1,20
2021,2021,1,GW,Sharks,3755,5006,3755,1,21
2021,2021,1,GW,Octopus,980,1307,980,1,22
2021,2021,1,,Total,476037,610917,407975,1,23
2022,2022,1,Chirikof (620),Pollock,69250,,69250,1,1
2022,2022,1,Kodiak (630),Pollock,30068,,30068,1,1
2022,2022,1,SEO (650),Pollock,11363,15150,11363,1,1
2022,2022,1,Shumagin (610),Pollock,23714,,23714,1,1
2022,2022,1,Total,Pollock,144444,170133,141117,1,1
2022,2022,1,W/C/WYK (subtotal),Pollock,,154983,129754,1,1
2022,2022,1,WYK (640),Pollock,6722,,6722,1,1
2022,2022,1,C,Pacific cod,19752,,14814,1,2
2022,2022,1,E,Pacific cod,3117,,2338,1,2
2022,2022,1,Total,Pacific cod,32811,39555,24111,1,2
2022,2022,1,W,Pacific cod,9942,,6959,1,2
2022,2022,1,C,Sablefish,9965,,9965,1,3
2022,2022,1,E (WYK and SEO subtotal),Sablefish,9102,,9102,1,3
2022,2022,1,SEO,Sablefish,5665,,5665,1,3
2022,2022,1,Total,Sablefish,22794,,22794,1,3
2022,2022,1,W,Sablefish,3727,,3727,1,3
2022,2022,1,WYK,Sablefish,3437,,3437,1,3
2022,2022,1,C,Shallow-water Flatfish,25305,,25305,1,4
2022,2022,1,SEO,Shallow-water Flatfish,1518,,1518,1,4
2022,2022,1,Total,Shallow-water Flatfish,50610,62273,42604,1,4
2022,2022,1,W,Shallow-water Flatfish,21256,,13250,1,4
2022,2022,1,WYK,Shallow-water Flatfish,2531,,2531,1,4
2022,2022,1,C,Deep-water Flatfish,2139,,2139,1,5
2022,2022,1,SEO,Deep-water Flatfish,2082,,2082,1,5
2022,2022,1,Total,Deep-water Flatfish,5908,7026,5908,1,5
2022,2022,1,W,Deep-water Flatfish,256,,256,1,5
2022,2022,1,WYK,Deep-water Flatfish,1431,,1431,1,5
2022,2022,1,C,Rex Sole,12076,,12076,1,6
2022,2022,1,SEO,Rex Sole,2723,,2723,1,6
2022,2022,1,Total,Rex Sole,19141,23302,19141,1,6
2022,2022,1,W,Rex Sole,2981,,2981,1,6
2022,2022,1,WYK,Rex Sole,1361,,1361,1,6
2022,2022,1,C,Arrowtooth Flounder,68394,,68394,1,7
2022,2022,1,SEO,Arrowtooth Flounder,11020,,6900,1,7
2022,2022,1,Total,Arrowtooth Flounder,119779,143100,96501,1,7
2022,2022,1,W,Arrowtooth Flounder,33658,,14500,1,7
2022,2022,1,WYK,Arrowtooth Flounder,6707,,6707,1,7
2022,2022,1,C,Flathead Sole,22033,,15400,1,8
2022,2022,1,SEO,Flathead Sole,1876,,1876,1,8
2022,2022,1,Total,Flathead Sole,40175,48928,27437,1,8
2022,2022,1,W,Flathead Sole,14755,,8650,1,8
2022,2022,1,WYK,Flathead Sole,1511,,1511,1,8
2022,2022,1,C,Pacific Ocean Perch,30806,,30806,1,9
2022,2022,1,SEO,Pacific Ocean Perch,3451,4110,3451,1,9
2022,2022,1,Total,Pacific Ocean Perch,38268,45580,38268,1,9
